"1721","2683",10635.483555939
"780","785",10629.1981691027
"2617","2700",10620.4244088975
"2700","3176",10617.79689993
"1923","2657",10617.3819880121
"1544","3176",10609.2848651204
"1732","3623",10602.989405928
"1573","3160",10596.033591624
"2710","3623",10589.1252830173
"2683","3160",10587.7296696532
"780","1391",10582.3565675754
"1035","2683",10564.8175643108
"2617","2959",10563.359249796
"1721","3608",10561.7255829618
"1923","2710",10559.9197368475
"1391","1917",10558.7197932167
"736","3608",10551.7683293653
"1183","1544",10532.5050142901
"2706","2959",10532.1285157065
"2710","3354",10527.1615220951
"1544","2723",10523.1390043163
"1527","3176",10516.3352590607
"1206","1527",10514.0908064327
"2700","3623",10509.0466209666
"1206","1544",10507.6803051968
"1676","3160",10503.0329166655
"2683","2710",10501.5458761752
"2395","3623",10486.6596887161
"736","2710",10475.7145476091
"1380","1732",10464.1099724597
"25","1527",10463.9199054173
"1373","2959",10453.2317490975
"1721","1997",10446.3129628512
"2706","2712",10442.3574653047
"1544","3608",10438.5642886071
"1923","2395",10434.3942904953
"288","2628",10433.1176619052
"1183","1573",10428.5944324088
"25","2683",10411.4320081283
"1573","1732",10395.9439778458
"2657","3623",10380.0073296897
"2617","3176",10368.2552393551
"1035","2710",10361.1236874233
"1732","2617",10355.534223627
"25","1676",10348.5244311514
"968","1721",10348.1051344373
"1183","1923",10343.9234839739
"344","2395",10336.0243786745
"1527","2712",10330.0292002552
"25","104",10329.4889220894
"3176","3623",10327.0512632629
"1917","2700",10326.6707050592
"2657","2959",10323.5800658155
"1721","1923",10320.0168994168
"2959","3354",10319.6079021867
"1573","2700",10319.1101370159
"1544","1923",10317.8709538057
"780","2723",10316.1147541144
"1391","1573",10314.8348508863
"1573","2427",10309.0998450581
"2710","3033",10296.8838575383
"1721","3785",10292.6038288975
"1206","1676",10291.0901687446
"780","2628",10284.9558144847
"1183","2683",10284.438128251
"1573","1997",10282.8882195086
"780","2600",10279.2565037707
"1544","2700",10277.762116662
"2700","2710",10276.6824062547
"780","968",10270.3144625955
"1380","3160",10270.0364635859
"1206","1923",10266.952850203
"1917","2723",10266.2100175062
"104","3176",10262.1115129591
"25","3623",10254.5008164382
"1573","2712",10252.6987669658
"231","2657",10248.4729531349
"1527","2700",10247.4252078136
"1676","2959",10246.0206713872
"1527","2395",10229.8579829885
"1676","2657",10225.8405122651
"736","1923",10221.6099049916
"780","3535",10218.3292989569
"3160","3354",10214.3649069615
"736","3176",10207.6707090248
"70","2628",10205.7318739852
"2706","3608",10198.5275923542
"1917","2657",10198.4238255431
"1676","1732",10186.0488953802
"780","2976",10176.7515289529
"1035","3623",10168.3689193579
"2431","3160",10156.9971534024
"2700","3354",10150.916233614
"1183","2959",10136.9752808688
"1676","2395",10133.9276801914
"1573","1721",10123.913592128
"1517","3176",10122.8217007618
"2710","2959",10115.3167314185
"1573","2683",10114.5103152009
"2395","2617",10109.5097107886
"1373","2700",10107.7735765846
"1676","1721",10103.1234045141
"1035","2826",10099.6924509431
"3033","3176",10077.7564027988
"3160","3623",10074.2754250988
"344","3160",10073.6538365076
"1527","3623",10064.9322628135
"1183","2700",10063.2118784247
"2395","2657",10062.873329471
"2710","3176",10057.0151250201
"1544","2657",10049.80428172
"2427","2617",10047.7742184835
"1527","1573",10041.7343844332
"1391","3623",10022.5064617596
"1183","2617",10021.7710340795
"1917","2976",10020.4651220069
"2395","3354",10015.0321329387
"1405","2628",10004.3289596861
"1721","3070",10002.5190065769
"231","1527",9998.6715064307
"25","1573",9993.93452329724
"344","1206",9991.39342958802
"1527","3160",9983.56819084508
"1997","3176",9983.23409227014
"2628","3785",9982.92055324519
"70","2395",9950.58800524515
"344","2657",9948.90206009333
"1035","3160",9942.16068397407
"2712","3623",9931.93606825946
"1527","3608",9927.109308962
"1517","2959",9920.25343124999
"2617","3160",9911.65456562011
"785","1721",9909.25932707465
"1035","2700",9905.46298232646
"2657","2710",9902.30012701895
"2683","3535",9900.88497468974
"70","1035",9894.00697712397
"1088","1732",9891.103697516
"1997","2959",9889.35455702051
"104","3160",9877.59883983146
"1527","2683",9874.66551367048
"1544","2427",9874.62367893547
"70","1183",9865.03345148177
"1517","2617",9862.62118561247
"1923","2021",9862.39730383556
"1206","2723",9862.00087689596
"1391","1544",9858.74033389848
"2657","3160",9849.71921463435
"1380","2395",9842.89456291262
"208","2710",9841.25050130172
"1088","2395",9841.07560333047
"1527","2959",9837.5822474621
"1206","3354",9837.01208188844
"1544","2712",9836.67664943893
"736","2657",9835.75009278136
"736","1517",9828.2579161723
"104","2395",9826.53912340872
"785","3623",9821.63464644112
"288","1721",9820.28335557181
"1923","3160",9811.95913765449
"1035","1923",9808.49103331092
"288","780",9804.99036127881
"70","1721",9804.12073165776
"1732","1923",9801.41942853791
"2617","2628",9799.79266316161
"1676","2710",9796.89404297498
"208","2959",9792.99443469989
"2712","3052",9785.84539141863
"2826","3160",9782.75689726537
"1997","3623",9780.83713957481
"1527","2706",9778.70292835562
"2657","2706",9765.52683118982
"1183","1391",9756.52360937821
"1035","2712",9755.31957719434
"25","2617",9750.66081574536
"1183","1917",9747.57904895309
"1206","3176",9745.20694867307
"1517","1527",9743.26652538382
"25","2657",9739.08694486131
"25","736",9734.13089886661
"1088","2710",9731.57887879763
"1676","2628",9725.27532125369
"1206","2617",9723.56824726862
"1573","2723",9718.79846207352
"1923","2427",9715.94579239971
"1183","1206",9711.69630850488
"1183","1676",9707.53079396985
"1517","1917",9706.74786964517
"780","2683",9706.06342167343
"1997","2683",9705.21716231927
"1997","3052",9694.65085297846
"2395","3176",9692.03864457869
"1206","1380",9688.49564894608
"1088","1997",9680.82671704418
"736","1997",9679.58117485551
"1517","1573",9675.9296059091
"1088","3176",9671.75817251441
"1206","3273",9669.20674576695
"104","1183",9668.20693990135
"1573","3608",9657.21966102323
"344","2959",9655.45778644875
"344","2628",9652.6698703595
"1721","2976",9650.80674719802
"1206","1517",9638.63886087174
"1923","2959",9636.45762380333
"25","1088",9633.52439038075
"1035","2706",9631.41208791919
"1059","2628",9627.94104788634
"1517","2657",9625.36388818689
"1517","1544",9618.93512560067
"1527","3535",9612.4707968639
"1544","1997",9611.67407595056
"3052","3176",9611.46045925961
"1721","2617",9602.03706809946
"70","3176",9601.75736898308
"1527","1732",9591.92937446378
"1997","2617",9586.54932610583
"1923","3354",9585.61745864044
"2431","2710",9585.22859424506
"736","1391",9579.02879634695
"2628","3033",9578.22916567535
"1544","3160",9577.04874416073
"2628","3052",9574.58635892708
"780","2384",9570.5339858433
"2700","2826",9569.09926996652
"1676","2700",9567.2116489793
"1183","1721",9566.15193932186
"1183","1527",9559.89164363283
"736","2427",9556.39526757358
"2628","2826",9555.436310032
"785","1544",9555.25764973488
"3160","3785",9544.30458253913
"532","2628",9543.13486791397
"344","1527",9537.67147815046
"25","3052",9536.7983794083
"1183","3608",9530.2180389294
"736","2683",9530.10185759702
"2021","2700",9527.91909111145
"1676","2427",9527.91724874405
"1721","2021",9523.84399354184
"25","2431",9521.55158448409
"25","1544",9520.30837779512
"1997","2723",9514.13989901868
"1183","2723",9498.45141557631
"2617","2706",9497.15893558216
"1035","1997",9496.95733871355
"1923","2712",9490.67232584547
"1035","2395",9488.83839749837
"70","1732",9487.98425954203
"1088","1206",9487.84896235803
"2617","3608",9484.60222337735
"1373","2710",9481.8147930434
"1373","2395",9479.86299039775
"1380","2628",9477.33761045035
"736","1183",9473.39055210289
"1035","1517",9473.17788551373
"1088","3160",9473.03326593307
"104","2712",9472.41463814694
"2427","3052",9470.32978655553
"2395","3052",9462.1018889698
"3176","3785",9461.1731489491
"1380","3535",9447.84817624073
"2021","2628",9446.91054796242
"1997","2706",9443.60703384671
"208","2683",9442.60733077916
"968","1917",9441.76913491916
"1732","2657",9437.46169945372
"1035","2723",9433.74155533935
"1573","2384",9428.92889224712
"104","2427",9425.13005981928
"1391","2683",9419.27956953868
"1391","2710",9416.73987456202
"1517","2712",9416.62152698266
"104","2710",9416.37671799994
"1517","2710",9414.94261505992
"2706","2976",9414.41632038295
"1206","3785",9407.30837869669
"2700","2712",9403.28531043089
"3160","3176",9402.68798902866
"1380","2710",9388.2473998968
"2021","3608",9385.4474249244
"736","2628",9383.88976838074
"1183","1732",9382.68002390668
"2712","2826",9381.84987760047
"344","2427",9377.60866093466
"1380","3176",9376.28039112928
"780","1884",9365.38188643751
"1088","2700",9348.43172109832
"344","3535",9347.6254335479
"1573","2706",9346.50018766691
"1923","3623",9346.4535671068
"2384","2683",9344.10560653205
"25","1517",9339.29377404382
"2683","2976",9337.89020291437
"674","2628",9336.47252285089
"1380","2700",9330.60856170626
"70","3160",9323.93094551216
"104","1206",9322.38586793505
"25","1923",9318.98299412249
"1917","2600",9317.9382999436
"344","2710",9317.55999117466
"2395","2710",9315.31448030307
"70","2710",9314.50666389439
"1088","3608",9312.27087611852
"1088","2628",9311.61513671492
"1035","3176",9309.8120540189
"2384","2959",9304.13649890729
"2395","2826",9303.88327118859
"968","3623",9301.8320365467
"1544","2683",9300.07248423169
"1544","3052",9293.34553571666
"1088","2959",9287.26342080821
"2710","3160",9286.29586237435
"1527","2657",9284.86506427649
"2706","3623",9280.94322858926
"2459","2628",9277.66084997228
"2712","2723",9275.94938310555
"2700","2706",9273.78217332581
"2617","2657",9273.28354256731
"2683","2700",9273.21018135858
"968","2683",9267.92487313159
"785","2710",9266.99530557236
"1527","2427",9250.23743425264
"25","2700",9244.2324338439
"1183","1517",9241.98561599972
"2395","2431",9240.06208991175
"1183","2710",9239.15047111625
"3176","3752",9235.86079545973
"208","2700",9235.08856996804
"2706","2723",9231.54997121361
"1183","2706",9231.47700031706
"1183","1997",9229.16296759163
"1391","1923",9225.71310593327
"208","1923",9225.56521617226
"2723","3354",9222.80764249779
"780","1527",9216.64596409183
"1923","3052",9216.16540816796
"2427","2959",9215.35181201458
"70","2712",9210.30779612211
"1391","2706",9206.77748233532
"1088","1517",9204.22222317564
"785","3176",9201.25251087095
"3535","3623",9200.01355668494
"1544","1573",9198.07594409166
"208","2657",9197.55534243418
"1732","2431",9195.5094853679
"3176","3608",9188.41762030568
"2657","3608",9182.67115421091
"2431","2700",9175.60819305365
"2959","3608",9169.52993043407
"1206","2657",9166.10375020808
"1544","2976",9164.60705750075
"2683","3623",9164.02691966038
"25","3273",9162.53910230948
"780","1573",9158.41960434355
"2826","3176",9158.40506928315
"3052","3623",9155.15996233232
"785","2657",9154.47809922229
"1391","3160",9152.24783141499
"780","3052",9149.55028625369
"2431","3608",9148.18496645219
"1917","3535",9145.06738594028
"1917","2628",9142.25039494418
"1380","1923",9141.11813418642
"25","3176",9140.2997254485
"3176","3354",9140.10849549863
"1721","3354",9138.99852779422
"2628","3623",9138.87431198749
"2628","2976",9136.02139920435
"208","2395",9134.49126024311
"2427","3623",9133.48977644188
"231","2628",9131.85880680898
"2022","2628",9125.36680444915
"2710","3052",9123.05402598198
"2657","3033",9121.16569974457
"2657","3052",9120.01305844268
"1206","3033",9117.77917228021
"2657","2826",9116.33492082583
"1527","1544",9113.86448904366
"1676","2683",9101.88419109556
"736","968",9099.48554735057
"231","2959",9097.31447902371
"1380","1527",9096.07407677164
"1732","1997",9095.87955501261
"2706","3535",9093.8925530227
"25","3033",9087.62463625973
"780","2706",9085.53731989131
"736","785",9077.60878298625
"25","2826",9076.43176515328
"968","2959",9071.28585325298
"2657","2712",9071.01455186836
"2683","3070",9057.76619681947
"2657","2723",9054.13681056848
"1380","3608",9052.68535529795
"1035","3608",9051.3210395511
"327","1721",9047.60550105607
"1380","1391",9046.11278326499
"1923","3608",9045.15439498805
"736","3535",9044.72586124555
"1380","2427",9044.5624432456
"1527","1917",9043.83396512869
"25","70",9043.180006218
"3160","3273",9039.42353169215
"208","2706",9039.06201856502
"1391","1997",9037.80519305947
"1517","3623",9034.79120802233
"1035","1391",9034.48491966294
"1517","3354",9024.34388752944
"2712","3156",9022.32835420006
"1183","3623",9022.04428161291
"70","780",9021.12151039941
"25","344",9020.96103991939
"1035","2617",9007.56274139976
"968","1183",9003.15622871642
"1517","1997",9002.69875142365
"1517","1676",8998.92256414436
"2710","2826",8992.37745771268
"1035","3752",8987.44769109994
"1206","3052",8984.85860984431
"2683","3608",8984.55942467976
"2427","3156",8983.81794048948
"1923","1997",8982.67865347484
"344","2700",8978.99533929142
"1573","3535",8978.90060595688
"785","1573",8971.85505681017
"25","231",8970.47844998254
"3033","3623",8969.26620826917
"736","2723",8967.60994274879
"1544","3535",8966.83088255072
"2395","3785",8966.31768004931
"104","2628",8966.24054071413
"231","1206",8959.55873327363
"1380","2706",8955.38580510007
"1183","3176",8952.99428310036
"104","2617",8952.16204850923
"1676","1923",8951.3558388334
"1183","2395",8950.55168898858
"1997","2657",8949.46009835548
"2723","3176",8947.58416796937
"1917","1923",8946.88520294992
"2959","3156",8946.21228551329
"785","1035",8938.67180766793
"2706","3052",8930.79542495238
"1732","2712",8929.85512566916
"1732","2700",8922.80760675132
"25","2959",8922.76778276017
"1544","3033",8917.69870258967
"104","1035",8917.03702184144
"1391","2712",8913.56582905502
"3052","3608",8907.71441695719
"1035","3052",8906.32417714032
"2617","3535",8905.56166277372
"2431","3176",8904.63703712856
"785","1380",8902.98212389164
"2657","3176",8891.29609763162
"2723","2959",8883.0963175613
"1391","2959",8882.36357205092
"785","2384",8882.15669278538
"1676","1997",8881.18625207304
"1732","2710",8880.6946763138
"288","1544",8879.30528187981
"25","1373",8878.37759298313
"70","1206",8876.34923891769
"1721","3623",8875.23181271755
"1923","2723",8874.06293560211
"288","2683",8873.71323876895
"2628","3273",8872.49063837419
"1380","1997",8872.04519969588
"1380","3623",8868.45297206251
"1206","2021",8866.05086622376
"1721","2600",8863.56015581387
"288","736",8861.43321146023
"1183","3354",8858.40238887649
"2710","3752",8857.90937971211
"344","3354",8853.82050674528
"1732","2683",8852.14178322988
"1997","2700",8851.28388046336
"2427","2710",8849.96639342107
"1573","3354",8845.44550405949
"25","3608",8844.77615758831
"785","1917",8840.04970435545
"2683","3052",8839.14029391883
"70","2683",8833.85644428294
"2021","2710",8833.21529787599
"2600","2628",8831.84664975682
"780","1676",8831.55941530981
"1676","3623",8830.38121781222
"2427","2431",8829.87692445449
"785","1527",8827.42375939988
"2710","3070",8827.277479132
"1997","3160",8826.38010018862
"1391","3176",8823.44852480564
"3354","3608",8822.85021249409
"344","2712",8822.12514766366
"3070","3160",8821.42896746985
"1721","2384",8818.86678123167
"104","2384",8815.10155004592
"1923","3070",8813.56018631868
"2700","3160",8810.70140088039
"780","3070",8800.35137975994
"2395","3033",8799.4782120933
"2384","2826",8796.05138504522
"25","3785",8795.06592945651
"344","1183",8792.30778332119
"288","2710",8785.72263936324
"1732","2959",8785.25324801929
"1183","2657",8782.61086343614
"1732","2826",8778.46065535961
"1573","2826",8775.13523519459
"2395","2700",8774.24352207838
"70","2723",8773.87038999318
"2712","2959",8772.19398220811
"1732","3156",8771.98288692098
"1732","3273",8771.35220640235
"2657","2700",8769.92511491659
"1035","1527",8766.57860606771
"968","1573",8764.45181954334
"1347","2628",8763.1267098225
"288","1573",8762.20936812889
"1917","2683",8758.51954399954
"1732","3160",8757.53931162025
"2683","2826",8755.44909239703
"2021","3623",8754.2468942203
"968","2706",8753.84379740253
"104","2657",8752.87070060265
"2959","3052",8751.52621243535
"780","1035",8740.00817954762
"780","2022",8739.67243507197
"1917","3052",8736.92544575069
"2861","2959",8736.56111509309
"1035","3535",8733.98794147123
"736","3070",8732.91372405799
"1721","1924",8732.8616347069
"1923","2826",8731.34016298274
"780","1721",8725.08613683835
"288","1917",8720.44105399202
"1405","1721",8715.54994679036
"1183","2907",8715.02539239612
"344","3176",8709.04299555582
"1923","2976",8708.66965172676
"2826","2959",8702.48599859632
"2712","3176",8701.7546833053
"1059","2700",8697.63505866148
"1923","3273",8696.34433680414
"19","2657",8695.87932057058
"2710","2712",8692.80824154346
"1917","2384",8691.14882778539
"2363","2628",8689.12613584794
"1997","2710",8689.06113534545
"1573","2021",8687.24710162231
"1206","1373",8684.65897896593
"1517","2395",8683.02084508888
"2723","3623",8681.7986160035
"70","2427",8669.95945176589
"1923","2700",8668.83790336931
"1517","3160",8656.93739533264
"1206","2959",8655.42020889766
"1544","3070",8654.57928329747
"208","1206",8653.76640673783
"968","1544",8653.31810192149
"2959","3785",8652.06067522608
"25","3354",8649.02831055842
"1676","3608",8637.0200801015
"288","2706",8635.47371320847
"288","1035",8635.0419740274
"780","1059",8633.70598973779
"2021","2683",8629.38534023128
"2617","2683",8623.22165260344
"968","1380",8621.8049231035
"2384","3033",8621.18700194255
"231","1183",8620.09217618234
"104","3535",8618.89829937852
"1088","2723",8617.87144985958
"1380","1676",8615.27084691733
"25","3070",8613.7660053574
"2384","3623",8611.60512567499
"2395","2959",8610.76497060712
"25","1391",8610.76241065471
"1206","2335",8608.38562559571
"1997","2431",8603.59159748231
"2657","3354",8602.65219598686
"231","2021",8600.94480979238
"2617","2723",8596.46544400403
"1544","2706",8594.41112572281
"1391","2384",8593.7061904317
"2253","2628",8591.13775683689
"1923","1924",8588.88508165524
"780","3752",8588.40345381017
"288","2723",8587.57838158926
"231","2395",8582.85935650774
"1035","1917",8579.58113317266
"1206","2826",8577.54497432221
"2021","2959",8575.69290320937
"1206","3156",8575.65184024689
"2710","3785",8575.26907900227
"208","1997",8570.14250832265
"216","3160",8567.58773666897
"208","2628",8564.27502169758
"2723","3785",8559.42982850892
"2427","3785",8557.79499637352
"1035","2657",8557.5840948394
"25","2723",8557.33826472838
"1573","1676",8556.39610998137
"785","2617",8555.17743489294
"1573","3070",8553.7651237975
"736","1527",8553.46253252331
"2712","3354",8549.32975462547
"1373","3176",8548.18455837752
"1391","1527",8547.22672487293
"1373","2706",8543.97144963469
"1391","2021",8543.15242518776
"1997","3033",8541.08690453643
"2021","2617",8534.56734128987
"1035","1676",8534.34978069626
"1183","2384",8533.82718058625
"1573","3052",8533.21581451184
"1206","2431",8532.6057314579
"736","1676",8528.39496058704
"231","1035",8521.71234475533
"231","736",8514.51485670032
"1059","3176",8514.14951687482
"2431","2712",8512.33288837086
"780","3033",8511.98046747196
"2710","3273",8509.69753539119
"2712","3785",8509.05163876245
"1380","3354",8508.38373097878
"736","3052",8505.70786386398
"1527","3033",8505.18625065328
"2335","3176",8504.31713079819
"1391","2700",8502.75839756026
"104","1544",8502.06712128784
"3070","3176",8501.80687026338
"1183","3033",8499.12267336103
"2683","3354",8495.18484432718
"785","3160",8491.25530774449
"25","1035",8487.28464303126
"1517","2427",8485.69192580814
"968","2617",8485.57537337975
"2861","3160",8479.46726361219
"2723","3160",8479.04437938218
"1676","2976",8478.81740260229
"968","1923",8476.58570467928
"1923","3033",8473.78507662226
"70","1573",8472.75264708247
"1373","2427",8469.14879426769
"2657","3752",8459.84818402444
"2976","3623",8459.69540567455
"1373","1391",8459.20934219758
"344","2021",8458.830134429
"1088","2712",8456.08357643842
"1373","3608",8453.57127461906
"104","1721",8453.43009770307
"1676","2384",8452.48739858908
"1035","1544",8451.27287575418
"2959","3273",8450.9068719613
"3354","3535",8444.2885666834
"1380","2712",8442.8183715022
"1206","1391",8442.21437027874
"968","1527",8441.4654855349
"736","3033",8441.30413974585
"736","2706",8441.20879400347
"344","1035",8437.32246160777
"3156","3176",8436.26426844874
"25","1380",8434.49205484415
"2706","3354",8432.99895110944
"231","2617",8423.85036887434
"2021","2706",8423.79856728367
"2826","3608",8417.03010042324
"2384","3052",8416.49797215645
"2253","2710",8414.24518952962
"2384","2706",8408.05702745505
"208","1517",8407.25220649095
"1517","2384",8406.10425671591
"1721","1884",8397.8638533658
"532","780",8396.22432076529
"968","1517",8395.9704685225
"2700","2861",8394.01740916002
"1373","1923",8392.66671540189
"104","2976",8389.70094689612
"25","208",8382.14170771029
"2959","3033",8380.89481081378
"2021","2395",8379.36799598565
"1088","1923",8376.49425959503
"2710","2723",8376.23282056835
"968","2431",8376.10487830425
"344","1721",8374.41036984862
"785","2959",8373.99608183032
"3052","3160",8372.4926015675
"968","3052",8372.16435785535
"1732","3052",8371.28382292796
"2617","3052",8370.99526324232
"2021","3176",8370.93136381072
"2427","2657",8370.89087223477
"1035","2427",8370.50280460607
"70","2657",8367.91604163963
"1035","1573",8367.35535365979
"1373","2723",8367.33382213222
"70","2706",8365.07846873709
"1183","3146",8357.66572887217
"1183","1405",8357.06016147677
"1517","3535",8356.78238032985
"288","2384",8356.09476125022
"25","785",8355.88561473356
"2021","2384",8354.85497981332
"2706","3070",8354.22745733183
"1517","2700",8353.12050238285
"2700","2959",8351.94184494226
"1380","3052",8351.33466100451
"2700","3052",8348.9865755405
"2431","2959",8341.22511034856
"1391","1517",8338.60067180274
"1380","2723",8337.65933980111
"968","2826",8336.53110850419
"1544","2628",8336.24421660138
"2021","2657",8335.99630082363
"1527","1676",8333.04050954731
"104","736",8331.12188775041
"2395","2723",8324.65172915619
"1527","3354",8318.61608018281
"2617","3033",8317.85115661699
"1544","1676",8316.59556879648
"231","2710",8315.32121775144
"1183","3160",8313.83300942844
"2628","3354",8312.18882420144
"288","1380",8312.02601605163
"2712","3033",8304.40169935841
"2021","3160",8301.6085236318
"208","1183",8299.57372286008
"104","1997",8289.71962214157
"2427","2700",8286.6061344894
"1035","1183",8285.65733238592
"2712","3273",8278.50916145228
"1676","2706",8277.0674092527
"1183","2826",8274.57011096614
"70","1380",8273.8689738782
"780","2021",8273.44030474928
"3052","3354",8271.56601593469
"1517","2706",8270.78039359838
"288","2657",8267.62835640742
"231","780",8266.56609788694
"780","3623",8266.29407086968
"785","2395",8258.7630545291
"70","1517",8255.54725444998
"2710","3156",8254.43049976895
"2976","3354",8252.91449210806
"1373","2683",8246.26203788438
"2700","2723",8245.33543608585
"70","2959",8242.86779455025
"25","1183",8239.92357488584
"1997","2395",8239.56754442084
"70","1527",8238.89619560425
"25","2021",8234.02375217642
"1573","2617",8232.07739087209
"1373","1517",8231.57646003227
"2700","3033",8224.64999418693
"1676","3535",8224.0005133612
"1923","3535",8222.65527864848
"1373","1721",8221.49521014724
"344","1732",8221.15943794781
"104","2959",8217.52747342039
"1573","3785",8215.41529968242
"2710","2976",8215.39906978234
"1373","3160",8214.52137038188
"1917","3070",8214.12196002961
"1732","3785",8209.97264991428
"2628","3917",8209.68904394331
"104","1573",8205.93330479196
"1405","2657",8205.51868309631
"1206","2700",8201.81624106069
"344","2617",8199.20932431479
"288","1527",8197.50897352738
"1544","2021",8196.18088685514
"1059","1206",8193.06009927687
"1373","1732",8191.9707056377
"327","2628",8189.77956085855
"288","3176",8187.11454572314
"288","3623",8183.29494967559
"2861","3176",8180.13552341188
"288","1676",8178.26532618222
"780","3785",8172.83126706766
"1059","1527",8171.25187400806
"208","1732",8170.00303589099
"780","1380",8169.42011191099
"104","3623",8168.44729468126
"1183","2021",8167.4287288011
"344","2826",8163.670341394
"1088","2683",8163.24402846639
"1183","1373",8162.73529530001
"1391","2617",8161.79342626286
"1732","3354",8159.38843524813
"1573","3033",8154.71251222888
"1391","2657",8154.66156333979
"1373","1997",8151.19160917917
"968","1732",8144.84229025227
"1917","2826",8143.66330456856
"344","3070",8142.86356077625
"1391","2427",8141.46288375141
"2395","3535",8137.76381967879
"344","2723",8137.48921923986
"1183","2976",8133.89268903729
"2700","3273",8132.22656504295
"1544","1721",8127.41072316556
"1997","3070",8125.59997887429
"1405","3623",8118.23162749001
"1391","3052",8116.17530929576
"532","1573",8111.97014891723
"344","780",8110.03209162861
"231","3176",8109.67305585873
"2427","3033",8109.47633922285
"1206","2384",8109.40458511262
"674","1721",8105.52810229385
"2395","3273",8104.12088000206
"1517","2021",8099.79051959651
"25","1206",8099.50509100456
"2723","3052",8099.26799485308
"344","1573",8098.35566075718
"1405","1573",8094.2316599074
"785","2700",8093.05214413056
"736","1573",8090.67622496049
"968","3354",8088.68834351251
"1544","2384",8087.45322265316
"2700","3070",8085.40050777718
