"1544","3608","104.011197861248"
"1088","1732","103.92223667485"
"344","3160","103.890627651134"
"1923","2617","103.862730932779"
"104","2427","103.761558516956"
"780","2976","103.721325275014"
"104","2384","103.693242707672"
"104","3160","103.68206407186"
"1391","1917","103.659927343025"
"1721","1924","103.554775308108"
"1923","1924","103.541317581972"
"2683","2712","103.460116238875"
"532","3156","103.370848657648"
"2617","2700","103.265545480949"
"104","1183","103.222266678198"
"780","785","103.155586211609"
"1035","2710","103.081468889987"
"968","1721","103.014128466913"
"1035","2683","102.970920548355"
"2427","2431","102.948601603836"
"25","1088","102.87332924201"
"1183","1544","102.838156993436"
"70","1035","102.803250358405"
"1732","2617","102.784909383328"
"1206","3273","102.711917696648"
"785","2384","102.674855085759"
"1517","1721","102.627337468006"
"2022","2628","102.578694129362"
"208","2710","102.498852000401"
"1732","2431","102.433522092903"
"1391","2628","102.383365000805"
"231","1527","102.376623708436"
"25","1676","102.267142738248"
"1721","3608","102.24987940629"
"2700","3354","102.23256804824"
"780","3535","102.155246466211"
"2710","3033","102.154802864797"
"785","2628","102.093978450896"
"1676","3176","102.021109532156"
"2959","3354","102.018144178184"
"1573","2427","102.016078721519"
"1721","3070","102.013663982266"
"2384","2826","101.983659552182"
"1676","3160","101.911023794531"
"2628","2712","101.8695628152"
"1088","2395","101.850424176595"
"3160","3785","101.848496897186"
"104","2395","101.813829565423"
"104","2712","101.803671802463"
"780","2022","101.706010712311"
"1183","3146","101.609135531678"
"344","1206","101.606246445705"
"2959","3176","101.54263104385"
"2683","3535","101.537219951205"
"1573","2959","101.434255982384"
"344","2427","101.432781831558"
"2395","3354","101.422939791776"
"2628","2683","101.40133721292"
"2395","2431","101.390611450666"
"1732","3623","101.351875290618"
"780","2657","101.3512134614"
"1088","3608","101.347691346319"
"1721","2657","101.227804769439"
"1732","3156","101.217683370516"
"2826","3160","101.212280320702"
"2706","2712","101.196353471638"
"344","2657","101.12794416366"
"1206","2710","101.042006487403"
"1405","2628","101.037173730526"
"25","1527","100.990968575316"
"1183","2617","100.966926763387"
"1035","2712","100.868752388502"
"2617","2959","100.819796735089"
"736","2710","100.804154613148"
"70","1183","100.800410752648"
"1721","1997","100.722791626171"
"780","968","100.697739452017"
"327","1721","100.662833566526"
"1035","3752","100.613227829991"
"1573","2657","100.588434508528"
"25","3273","100.529167753385"
"1088","2710","100.52144655097"
"1721","2628","100.497165868748"
"1035","3160","100.402709810445"
"2628","2723","100.39660934531"
"1517","2628","100.373414850791"
"1206","2706","100.351314128438"
"1035","3623","100.323681806679"
"1573","1997","100.298590159847"
"1527","2712","100.227965870116"
"2706","3608","100.194806786788"
"2617","3176","100.145134181261"
"2431","2700","100.12854189312"
"1183","1573","100.081078786268"
"2021","3608","100.024390865998"
"1573","3160","99.9756698404028"
"216","3160","99.9306108743015"
"25","2683","99.9236334779514"
"1721","2976","99.8671107566828"
"1373","2395","99.8541983667011"
"1997","2723","99.8180395541741"
"2683","3160","99.772151970305"
"1183","1923","99.7607833431088"
"208","2959","99.7606910020691"
"780","1517","99.7222009591375"
"1573","2384","99.6974941549715"
"1373","2710","99.6806555848452"
"25","3623","99.6258061476749"
"532","2628","99.6074073779089"
"1206","2683","99.5765355557075"
"1997","3052","99.5301486085476"
"1206","3354","99.5171929664581"
"2710","3623","99.5119507993786"
"1035","2628","99.510976199568"
"2712","3052","99.5044729814692"
"2657","2683","99.5031972951111"
"1206","1544","99.4624740807396"
"2712","3225","99.4318568376575"
"1544","2427","99.4179593060459"
"968","2431","99.3827432398372"
"2712","2826","99.3827292714647"
"1088","3160","99.3242743913569"
"1544","3176","99.3112007142636"
"1206","1573","99.3022555012366"
"2706","2710","99.2674565920141"
"2959","3156","99.2623917091796"
"2700","3176","99.2365829719806"
"1380","2395","99.2364758476504"
"1923","2657","99.2255388424935"
"1035","1997","99.1466080631145"
"1527","3535","99.132638863439"
"288","2628","99.1308332372502"
"611","3754","99.1299364133029"
"1573","2712","99.0466258723347"
"1676","1732","99.0397615790271"
"1035","2723","99.0240894420832"
"1917","2700","99.0148045453505"
"1206","3785","98.9875817891542"
"785","3623","98.9796851798628"
"3033","3176","98.9629115450192"
"2861","3160","98.9503257317657"
"1088","3176","98.8863810564585"
"1997","2431","98.8729339621667"
"2706","2976","98.8626113610004"
"2395","2617","98.8424464972808"
"1573","3176","98.8315683370533"
"2395","3623","98.7409222695248"
"1721","3176","98.6937919190363"
"1206","2723","98.6917437865396"
"2384","2683","98.6768141409093"
"70","2395","98.6713831427197"
"1923","2710","98.6436307227057"
"2427","3052","98.6406099639063"
"1183","2683","98.5739747861793"
"780","2384","98.5242368171405"
"780","2723","98.5018563177599"
"1206","1676","98.4629451135617"
"104","3535","98.457491015143"
"3176","3785","98.4509791536183"
"19","2657","98.4346312038205"
"968","1917","98.4326155801606"
"2700","3623","98.4064357749965"
"25","2617","98.3659434736913"
"2723","3354","98.3524742924971"
"1923","2021","98.3382093512415"
"1573","1732","98.2906751808638"
"1997","3176","98.2614675914804"
"1206","1527","98.2457109087872"
"1183","3608","98.2400376584285"
"2861","2959","98.2366377299513"
"1035","2700","98.1959440282166"
"1917","2657","98.1805417988344"
"2617","3160","98.1760636712634"
"1997","2617","98.1636020154411"
"1183","2700","98.1034979849735"
"1527","1923","98.1002176060063"
"2384","2959","98.0956677446823"
"1088","1206","98.0932449908169"
"288","1721","98.0761207583081"
"1183","2723","98.0480125389198"
"288","2384","97.9030129796072"
"736","2427","97.8986449830551"
"1391","1573","97.8199008783416"
"1676","2657","97.7939816895603"
"2683","2959","97.7556608334978"
"736","1997","97.7396941668065"
"780","1391","97.7085026103072"
"104","2976","97.7060808377759"
"1573","1923","97.6748719530529"
"1923","2395","97.6608559566151"
"1527","3608","97.645357731275"
"785","1721","97.6412704877847"
"2683","2976","97.6288381462669"
"1544","2976","97.6077086663819"
"2657","3623","97.5911432597138"
"1206","1380","97.5788990326416"
"674","2628","97.5770242559763"
"2617","3608","97.5147923302955"
"2683","2710","97.4919625967448"
"3176","3752","97.479816387931"
"216","968","97.4603563285321"
"1183","1391","97.3874076077912"
"3160","3273","97.3790932633428"
"104","2710","97.3744817013549"
"1206","3156","97.371837811103"
"2384","3146","97.2937656805433"
"2384","3033","97.2930556586831"
"736","3176","97.2248001821111"
"1917","3535","97.211436329348"
"2700","2826","97.1845263022305"
"1527","3176","97.177565322943"
"1059","2628","97.1037829958599"
"3052","3676","97.0831483060368"
"1676","2395","97.059527723878"
"2700","2710","97.0364034374477"
"2712","3623","97.0041861985823"
"1183","2959","97.003289027792"
"1676","2427","96.9619405524085"
"736","1923","96.9584767118405"
"785","1544","96.9049657067449"
"1380","2427","96.8900121556991"
"2431","2712","96.8875576111546"
"1544","2700","96.8501018982325"
"1183","1917","96.8406423873615"
"25","736","96.8353951690568"
"2628","3785","96.8145842479452"
"104","1035","96.8097097449409"
"780","1923","96.7015337904651"
"1544","2712","96.6821486874672"
"1923","2427","96.6231773806012"
"1035","3146","96.6149710933417"
"1517","2617","96.5967312693437"
"2431","3176","96.5272324963916"
"25","1373","96.4928647203584"
"104","1206","96.4904486557608"
"25","3052","96.4600801464043"
"1997","3623","96.451906079561"
"288","780","96.4464954398104"
"1721","1884","96.4423244514662"
"1721","2600","96.3920484088123"
"2712","2723","96.387262751566"
"25","231","96.3844664169716"
"208","2683","96.3472886942885"
"2253","3535","96.3103282337975"
"1721","2706","96.3004985498305"
"1206","2335","96.2512108190665"
"1088","2700","96.2186397436974"
"1035","1923","96.1939248535695"
"1544","1923","96.1874225489741"
"1997","2959","96.183269067197"
"2700","2861","96.1551699600472"
"736","3535","96.1448128341458"
"2021","2384","96.1321852744376"
"3160","3623","96.0992259663698"
"1391","3623","96.0940190609568"
"785","1380","96.0696679990806"
"3176","3623","96.0610032425105"
"1726","2710","96.0542305774645"
"2706","2959","96.0541815155357"
"25","1573","96.0370366759729"
"2021","2700","96.0309416214075"
"2617","3535","95.9987394613677"
"1416","2387","95.9980379112756"
"1206","1923","95.9944037761915"
"1035","3535","95.989118281368"
"1924","2706","95.9888043355725"
"1573","2628","95.9801745478062"
"1380","3608","95.9762797721173"
"344","2959","95.9503419151489"
"344","3354","95.9470031339247"
"208","2700","95.8417664702014"
"208","2657","95.838215020723"
"1183","1676","95.8054948867637"
"1676","2959","95.7956913063017"
"2427","3785","95.7787349323515"
"780","3676","95.7463725427215"
"1721","2683","95.7373013171683"
"2657","2959","95.7281960465916"
"1527","2395","95.6886473406648"
"25","2826","95.6397319754437"
"2706","3676","95.5875975049111"
"2395","2657","95.5875158973292"
"25","3785","95.5874086283967"
"1573","2700","95.57567146638"
"25","3754","95.5418793692172"
"70","1732","95.5124274999109"
"2361","2628","95.5084598079508"
"3535","3623","95.5078997515894"
"1923","3354","95.5060304598804"
"344","1527","95.4662851737858"
"25","2657","95.4541319146988"
"968","1183","95.4307868955948"
"1088","1517","95.4254144483242"
"231","2021","95.417229083143"
"1544","1997","95.3839184852215"
"785","1035","95.3660669859681"
"104","2617","95.3281322867885"
"1527","2700","95.3247657659283"
"208","2395","95.3230501728554"
"1573","2723","95.3138032736183"
"1205","2314","95.3127418462823"
"1517","3176","95.3005664722838"
"1917","2384","95.1335635235961"
"1391","1544","95.1223953092178"
"1183","1206","95.1029209485306"
"1544","2657","95.0849289905485"
"2395","2826","95.0145545070892"
"1183","2384","94.9748227842766"
"1206","2617","94.9708061536255"
"2723","3785","94.9395997498028"
"736","1517","94.9233064572413"
"1035","3608","94.8786609470804"
"736","968","94.8642304276438"
"2657","3160","94.787066907678"
"1373","2427","94.7866077432974"
"2363","2628","94.7692436992819"
"25","344","94.7530960151996"
"1059","2700","94.7513019386776"
"1183","1997","94.7512164829213"
"70","2712","94.7355915805342"
"3156","3176","94.7275089792428"
"208","1923","94.7181927865198"
"968","3623","94.7053512327177"
"736","2657","94.6890705491719"
"1732","3273","94.6866895348478"
"344","2710","94.667439021295"
"1527","3160","94.6068677949389"
"1035","1517","94.5956072729131"
"1035","2395","94.587041531154"
"1573","3608","94.5790673861259"
"1997","2683","94.5454145336289"
"2628","3676","94.5223820181515"
"1391","2384","94.5113331557454"
"1380","2710","94.4687511883023"
"1183","1405","94.4602567892171"
"1917","2022","94.4527814782949"
"2710","3752","94.4523842476421"
"2395","3785","94.4448738499055"
"1416","3354","94.4009140704049"
"2710","3176","94.3325254013649"
"1035","2706","94.2870132209161"
"3354","3535","94.2839429586166"
"3070","3160","94.1825526219244"
"785","2710","94.1722201224138"
"2628","2706","94.1457725345525"
"736","1183","94.116623424617"
"70","1721","94.083752750892"
"70","3176","94.0597843653885"
"736","1391","94.0418392089529"
"2335","3176","94.033727088317"
"968","1380","93.9923944522942"
"3354","3608","93.9573457751365"
"2976","3354","93.9420688620272"
"1088","2723","93.9201066628111"
"2657","2710","93.879421217814"
"1088","2959","93.8292862482183"
"25","2907","93.8274259857182"
"2710","2959","93.7543524414527"
"1517","1917","93.7497378062651"
"1380","1997","93.6800314659403"
"1544","3535","93.6766051450334"
"736","785","93.6727732066279"
"2706","3535","93.6721292606761"
"2384","3052","93.669040449782"
"70","3160","93.6672099635913"
"208","1997","93.664796065681"
"25","3070","93.6646771327738"
"1676","2710","93.6491700488116"
"1676","1721","93.6439104716297"
"2710","3156","93.6391418164479"
"1373","3608","93.6359181962689"
"1380","2700","93.5532003794958"
"1206","2431","93.5310040186499"
"344","1924","93.5140828453426"
"1721","1923","93.4753718491478"
"1721","2021","93.4090017922335"
"1380","3176","93.3877402076592"
"611","1183","93.3833027289567"
"288","1035","93.3753765244887"
"1183","1732","93.3723006632726"
"2683","3070","93.3341461313735"
"288","2723","93.3221543756955"
"2253","2710","93.2763962296435"
"736","3070","93.2734023100519"
"1924","2861","93.2308860118451"
"968","2683","93.2156766316005"
"25","3033","93.206355593778"
"231","1206","93.2034109333388"
"1527","3623","93.1826899279629"
"70","2628","93.1763140767493"
"2384","3917","93.1663332203036"
"344","2712","93.1564763420125"
"1732","1923","93.1291659405413"
"1527","2628","93.1176723381118"
"1517","2712","93.0839461732249"
"2861","3176","93.083750785906"
"25","1544","93.0785646919429"
"3052","3176","93.0781754323691"
"785","2657","93.0711431372994"
"1059","3146","93.0646844341866"
"1923","3160","93.0368672778944"
"231","1035","92.9850552468885"
"2712","3785","92.9698188113003"
"2657","2826","92.9605953331585"
"2387","3176","92.9561658571454"
"1380","1391","92.8689437544967"
"2710","3070","92.8468935793443"
"1183","1924","92.8291581155803"
"1373","2723","92.8089066634251"
"2395","3052","92.7545702657911"
"288","736","92.6814708209293"
"208","2706","92.6360981494803"
"2387","3160","92.5903056318277"
"785","3176","92.552136161331"
"25","70","92.5253989787975"
"1405","1721","92.5193623668876"
"231","1183","92.4969257807007"
"231","2959","92.4778454897164"
"1183","3354","92.4401241737271"
"1997","2706","92.4022273778354"
"2826","3176","92.3967109654999"
"1917","2363","92.2861694540892"
"1517","2959","92.2860922011844"
"1035","2617","92.2811187995751"
"2700","2712","92.2789783158269"
"25","1205","92.2735485165989"
"1884","3176","92.2556799899061"
"2384","2976","92.2411183898362"
"344","1183","92.2289858975985"
"1059","1997","92.2091425850922"
"1573","3535","92.197451857708"
"70","2710","92.1844093654726"
"1721","2363","92.1799454770906"
"1721","2384","92.1763850394396"
"1405","2826","92.1486379785093"
"1183","1527","92.1435731183903"
"1923","2712","92.1397052114133"
"1059","3176","92.1373843446541"
"1573","3676","92.1242790449273"
"1573","2683","92.1051246656376"
"532","1917","92.0595403348406"
"2384","3623","92.0578998894939"
"968","2826","92.0570979120346"
"1732","1997","92.000326478549"
"1527","1573","91.9555704567928"
"968","1373","91.9469829421671"
"1373","3910","91.9451028981556"
"1527","2427","91.9362192664154"
"1544","3160","91.9346240398608"
"780","2459","91.9295469394021"
"1676","2384","91.9098073696839"
"1483","3156","91.8991966819645"
"1205","1721","91.8875472314248"
"1544","2022","91.8614866227611"
"25","1517","91.8320904867471"
"344","3070","91.8289169161013"
"3052","3608","91.8231037524832"
"25","2606","91.7960416924793"
"1206","1517","91.7592569355136"
"344","2021","91.7360645724435"
"2657","3608","91.7246762243236"
"208","2976","91.7047674575416"
"1035","1391","91.7026734505916"
"1391","1997","91.6904692235776"
"1035","3176","91.6790882482105"
"2710","2826","91.6548730919471"
"1923","2976","91.616569651593"
"70","2723","91.6161373329158"
"1884","3273","91.5963386028408"
"1517","2657","91.5910445795652"
"1183","2335","91.5711439050765"
"2459","3176","91.5709738589153"
"1517","3354","91.5495406394852"
"1544","2314","91.5081725518453"
"1206","3176","91.4912035354118"
"1035","3052","91.482570489927"
"3176","3354","91.4420552993991"
"1405","2021","91.4122415826944"
"1206","1373","91.3835665192048"
"1923","3070","91.3826355237952"
"2600","2628","91.3776370551986"
"2427","3623","91.377590205219"
"70","2427","91.3487242111634"
"1917","3676","91.3432632560914"
"2335","3160","91.3276663054384"
"1380","3354","91.3172842503981"
"2712","3273","91.311949805736"
"1517","1544","91.3029947886429"
"1517","1527","91.2960691762677"
"25","3608","91.2953338353727"
"1676","2976","91.2776778614756"
"288","1544","91.2703363591388"
"1573","1721","91.2466379226834"
"785","1917","91.2213767840957"
"288","1917","91.2068379690482"
"1923","2361","91.203278760557"
"2617","2706","91.1906729432563"
"366","1721","91.1679167126731"
"1676","2700","91.1267608951458"
"2427","3752","91.1003095950224"
"2657","2706","91.0999564207773"
"968","2959","91.0902045959923"
"2395","3176","91.0861500982334"
"1527","1732","91.0836109706277"
"785","1373","91.0762983306176"
"736","2723","91.0446915319855"
"1391","2710","91.0420775062265"
"1183","2459","91.0210761827682"
"1732","2826","91.0097050630369"
"1732","2657","91.0076349207845"
"1884","1917","91.0026744980641"
"1923","3273","90.97928255958"
"2253","3160","90.9779609099774"
"1517","2384","90.9483526597545"
"2427","2959","90.9309383177894"
"3176","3225","90.9222916612807"
"288","1380","90.9085467579044"
"344","2700","90.9015329339767"
"1206","2861","90.8923527164663"
"1721","2617","90.8532109866647"
"1544","3070","90.8461076286901"
"2706","2723","90.8202446661213"
"3176","3608","90.8062876577767"
"1088","2712","90.7791468666441"
"1544","1884","90.7665309361678"
"1183","1517","90.7548140199009"
"1183","1721","90.7503862520642"
"216","2712","90.7500956622209"
"2628","3917","90.7470306808517"
"1544","3052","90.7391476101466"
"1373","1391","90.7306557337024"
"532","780","90.7254720908151"
"968","1416","90.7047285621037"
"1380","1923","90.6723090206365"
"968","1059","90.6666245438435"
"2657","2723","90.5658596615076"
"1205","2976","90.5574130976665"
"104","2657","90.5543753720342"
"2628","2907","90.54530230431"
"1206","3033","90.5394729307837"
"2395","3156","90.5369928095961"
"2657","3033","90.5317495462351"
"2617","2657","90.5314908718064"
"288","2710","90.4916251254645"
"344","2628","90.4710511969741"
"25","3146","90.4151334974401"
"1183","2710","90.3930179300209"
"2826","3608","90.3904918879195"
"25","3354","90.3750365846201"
"2710","3754","90.3612940786682"
"2710","3273","90.312569573469"
"1527","2683","90.3123631066499"
"1676","2459","90.3027109217766"
"1517","1573","90.2722603397027"
"25","208","90.2538806866934"
"2657","3752","90.2488868232093"
"25","2700","90.2391060024618"
"208","1206","90.2131399690995"
"1380","1527","90.1709967631327"
"231","2617","90.1553965698178"
"2710","3785","90.1502995226756"
"780","1059","90.1456161166489"
"25","2363","90.0490670146549"
"2253","2427","90.0451989803987"
"1380","2976","90.0447823183538"
"2022","3623","90.0382121141139"
"532","1573","90.0298486477095"
"1997","2384","90.0108258299898"
"344","1035","89.9994991362661"
"25","1923","89.9951534505611"
"25","2335","89.9597747346746"
"104","1997","89.9540682923299"
"2628","2976","89.9438276207534"
"1373","1997","89.92079818696"
"1405","2657","89.8737998703686"
"231","736","89.8601680423494"
"1997","3156","89.8561721815681"
"1517","1997","89.8525929830674"
"2628","2826","89.8452883063386"
"736","2683","89.840295423872"
"1527","2706","89.8287560407758"
"1527","2959","89.8275515367916"
"1391","3160","89.8173574802423"
"2712","3354","89.8074722023503"
"2657","2861","89.7764066423493"
"3156","3160","89.7647014055637"
"1206","2021","89.7623536855663"
"1088","3535","89.718089327347"
"736","1884","89.7138663093461"
"968","2617","89.7099695202694"
"1997","3070","89.6841448119922"
"1059","1206","89.6563453748592"
"1676","3676","89.6443475371744"
"1183","2976","89.6220890966628"
"1721","3354","89.5665745807733"
"1391","2712","89.5642038223495"
"1517","2710","89.548010252311"
"2959","3608","89.5451075217996"
"288","2683","89.539598374812"
"1059","1373","89.5365865455976"
"2976","3623","89.5331075574341"
"785","2617","89.5250768178329"
"3160","3176","89.5231384680894"
"1732","2712","89.4562842539117"
"2431","2976","89.4555697236271"
"785","1573","89.4312845242053"
"1206","3754","89.42529059575"
"2657","2712","89.3781970325614"
"231","2395","89.3770706281175"
"2021","2710","89.3484273291695"
"2431","2959","89.3476366837659"
"2710","3160","89.3244104680391"
"2427","2710","89.2824600342333"
"2657","3052","89.2680192327816"
"2710","3052","89.2571658752847"
"1347","2628","89.2526609173871"
"208","1183","89.2463825113458"
"2384","2431","89.2263527499934"
"1391","2683","89.2150505417138"
"344","2826","89.2130107055338"
"327","1035","89.2037352251238"
"532","1088","89.1983877384858"
"2384","2706","89.1830560461835"
"1059","3608","89.1666487134099"
"1997","3160","89.0901934441255"
"1527","3917","89.0884696593594"
"1676","1997","89.0853177474805"
"674","1721","89.0411317022509"
"1997","2657","89.0329550129175"
"780","2363","89.03122105355"
"1923","3608","89.0240305818674"
"2335","2710","89.0195371046163"
"104","3070","88.9668209581554"
"2959","3785","88.9639792701251"
"1373","3176","88.9506117802723"
"1997","3033","88.9171942381127"
"1573","2459","88.9105798423679"
"2021","2617","88.895836559687"
"1923","3052","88.8842499621119"
"1183","2706","88.8714388313058"
"3052","3623","88.8274531420441"
"968","3052","88.7424601320393"
"1088","2628","88.7287151075515"
"780","2314","88.7142541490962"
"70","2384","88.6749566825787"
"1380","2706","88.669880332505"
"3070","3273","88.663607614885"
"968","1544","88.6604705328219"
"1035","2427","88.6570113121921"
"19","2712","88.6545254126817"
"25","3176","88.632901418278"
"2723","3917","88.6180618140984"
"1183","1373","88.597455794483"
"1380","1405","88.5769548687231"
"968","3354","88.5743494210621"
"1373","2361","88.5688902558682"
"2723","3176","88.5485172628021"
"288","1573","88.525396173677"
"1380","2723","88.5178666325083"
"3070","3176","88.5130826555999"
"2617","2723","88.5057743301484"
"1380","3623","88.497284196668"
"288","2431","88.4750518499502"
"25","2723","88.4505912031338"
"2395","2710","88.4461836959762"
"3156","3676","88.4396759868138"
"1884","2617","88.439067113418"
"19","2395","88.4365526559221"
"968","2706","88.4330420658311"
"780","3070","88.3993341232465"
"1373","2706","88.3827233374551"
"785","1527","88.374521365156"
"785","3273","88.3085778938051"
"1380","2712","88.2942664754973"
"1544","3033","88.2928498794936"
"968","1573","88.2623955228323"
"1573","3070","88.251333025852"
"3033","3623","88.2446362307565"
"2617","2628","88.2163695546921"
"1573","1884","88.1832869175779"
"2395","2861","88.1831469548703"
"1391","2021","88.1639645281516"
"2712","2861","88.1501559765415"
"2021","2628","88.1498651289659"
"1405","3623","88.1392476256537"
"1924","2683","88.0786688357334"
"736","2022","88.0764100374019"
"1923","1997","88.050926176753"
"1923","2959","88.0442652825423"
"1721","3676","88.0352439218295"
"1059","1676","88.0260399640988"
"3156","3608","88.0237596100567"
"1059","1527","88.0109696258223"
"1416","2427","88.0070276937443"
"1206","3052","87.9852778507339"
"1380","2628","87.9738812647989"
"2335","2712","87.9689041771248"
"70","1206","87.928146280089"
"1391","1923","87.9251739102602"
"1347","1732","87.9226697282009"
"1205","2710","87.9091737653617"
"1183","2861","87.9031005817328"
"2335","2395","87.8981809573575"
"1206","2253","87.8955825790371"
"1544","2600","87.8950730967309"
"208","1517","87.8869366854493"
"2683","3608","87.8810428872423"
"2253","2628","87.855919962359"
"1405","1544","87.841397231914"
"216","3176","87.8323808258649"
"2361","2959","87.8204132244421"
"2021","3623","87.8143143506984"
"532","2959","87.809773985774"
"1517","3535","87.8037430064245"
"216","3535","87.7980683406507"
"1732","3785","87.7908867435134"
"25","785","87.7846381731252"
"1732","2384","87.7571606225144"
"1517","2361","87.7431881340671"
"104","1544","87.7416157544564"
"25","1380","87.7414391060509"
"1183","2395","87.7399741934375"
"1917","3070","87.7323567380506"
"1573","2826","87.7320351902764"
"1923","2826","87.7270742332717"
"2959","3273","87.7228266158199"
"1997","2700","87.7016288823165"
"1573","3354","87.6964597042359"
"3156","3535","87.680874678126"
"1059","3052","87.6804485639628"
"968","1088","87.6790084819476"
"2710","2976","87.6756853368046"
"2628","3033","87.6600979949937"
"1373","3160","87.6582098850651"
"1373","1732","87.5983883371801"
"785","3160","87.5884177880754"
"1391","2706","87.5865471482224"
"344","3176","87.5839438345758"
"785","2431","87.5563206944992"
"231","2628","87.5532374171673"
"1183","3623","87.5359053219925"
"2700","3156","87.524997922777"
"2976","3785","87.5209130375769"
"288","2706","87.5195828212007"
"2700","3225","87.5163328218859"
"1206","2826","87.5064272234635"
"1035","3156","87.5034966956097"
"1206","2384","87.4950357839344"
"104","736","87.4828397963804"
"2395","3033","87.4691180200449"
"1923","2723","87.4609275686076"
"780","3752","87.4585980706797"
"1380","1676","87.4483016957951"
"3608","3785","87.4404734253209"
"2683","2826","87.4255377642947"
"1721","2022","87.3979168877601"
"2363","2617","87.3635010651139"
"1059","2617","87.3528291679931"
"3033","3535","87.3110138989133"
"2427","3273","87.295279497712"
"25","1035","87.2940572508719"
"2021","3910","87.2879932182086"
"785","1059","87.2636427176994"
"1676","1884","87.2512937478867"
"344","2723","87.2312307869347"
"1088","1405","87.177498228556"
"2710","2861","87.1639588193447"
"216","2395","87.1368516628131"
"1924","2826","87.0778787975439"
"1183","2826","87.07482136015"
"2314","2861","87.0610544323481"
"1183","3033","87.0548944819035"
"1035","2384","87.025155531212"
"780","2361","87.0206099736428"
"1544","2384","87.0021678723649"
"2657","3354","86.9899243414065"
"1676","3608","86.9885894037715"
"1206","2657","86.9791188020727"
"1373","1923","86.974331582774"
"2712","3146","86.966481110714"
